"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Acanthoceras zachariasii","Achnanthidium minutissimum","Acutodesmus acuminatus","Acutodesmus obliquus","Anabaena planctonica","Anabaena spiroides","Anathece bachmannii","Anathece clathrata","Anathece minutissima","Anathece smithii","Ankistrodesmus fusiformis","Ankyra judayi","Aphanizomenon flexuosum","Aphanizomenon flosaquae","Aphanizomenon gracile","Aphanizomenon klebahnii","Aphanizomenon skujae","Aphanizomenon yezoense","Aphanocapsa delicatissima","Aphanocapsa elachista","Aphanocapsa holsatica","Aphanocapsa incerta","Aphanocapsa planctonica","Asterionella formosa","Aulacoseira alpigena","Aulacoseira ambigua","Aulacoseira distans","Aulacoseira granulata","Aulacoseira islandica","Aulacoseira italica","Aulacoseira muzzanensis","Aulacoseira subarctica","Aulomonas purdyi","Belonastrum berolinensis","Bicoeca cylindrica","Bicosoeca mitra","Bicosoeca planctonica","Binuclearia lauterbornii","Bitrichia chodatii","Botryococcus braunii","Botryococcus neglectus","Botryococcus terribilis","Centritractus africanus","Centritractus belonophorus","Ceratium furcoides","Ceratium hirundinella","Ceratium rhomvoides","Chimonodinium lomnickii","Chlamydocapsa planctonica","Chlorogonium minimum","Chlorotetraedron incus","Chroococcus aphanocapsoides","Chroococcus dispersus","Chroococcus microscopicus","Chroococcus minutus","Chrysidiastrum catenatum","Chrysochromulina parva","Chrysococcus biporus","Chrysococcus cordiformis","Chrysococcus ornatus","Chrysococcus rufescens","Chrysolykos planctonicus","Chrysosphaerella longispina","Closteriopsis longissima","Closterium acutum","Closterium gracile","Closterium kuetzingii","Closterium pronum","Coelastrum astroideum","Coelastrum cambricum","Coelastrum microporum","Coelastrum sphaericum","Coelomoron pusillum","Coelosphaerium kuetzingianum","Coelosphaerium minutissimum","Coelosphaerium subarcticum","Cosmarium bioculatum","Cosmarium contractum","Cosmarium phaseolus","Cosmarium pygmaeum","Cosmarium regnesii","Crucigenia fenestrata","Crucigenia quadrata","Crucigenia tetrapedia","Cryptomonas curvata","Cryptomonas marssonii","Cuspidothrix issatschenkoi","Cyanodictyon filiforme","Cyanodictyon imperfectum","Cyanodictyon planctonicum","Cyanodictyon reticulatum","Cyanonephron styloides","Cyclostephanos dubius","Cyclotella glomerata","Cyclotella meneghiniana","Cyclotella radiosa","Cyclotella rossii","Cyclotella stelligera","Desmarella moniliformis","Desmodesmus abundans","Desmodesmus aculeolatus","Desmodesmus armatus","Desmodesmus bicellularis","Desmodesmus brasiliensis","Desmodesmus communis","Desmodesmus denticulatus","Desmodesmus granulatus","Desmodesmus intermedius","Desmodesmus maximus","Desmodesmus opoliensis","Desmodesmus serratus","Desmodesmus spinosus","Desmodesmus subspicatus","Diatoma tenuis","Dichotomococcus curvatus","Dictyosphaerium chlorelloides","Dictyosphaerium ehrenbergianum","Dictyosphaerium subsolitarium","Dimorphococcus lunatus","Dinobryon acuminatum","Dinobryon bavaricum","Dinobryon borgei","Dinobryon crenulatum","Dinobryon cylindricum","Dinobryon divergens","Dinobryon sertularia","Dinobryon sociale","Dinobryon suecicum","Dolichospermum crassum","Dolichospermum curvum","Dolichospermum flosaquae","Dolichospermum lemmermannii","Dolichospermum macrosporum","Dolichospermum mendotae","Dolichospermum mucosum","Dolichospermum smithii","Dolichospermum solitarium","Dolichospermum spiroides","Elakatothrix gelatinosa","Elakatothrix genevensis","Entomoneis ornata","Eudorina elegans","Euglena allorgei","Euglena oxyuris","Euglenaformis proxima","Eunotia zasuminensis","Fragilaria capucina","Fragilaria crotonensis","Franceia droescheri","Gloeobotrys limneticus","Gloeotila fennica","Golenkinia radiata","Goniochloris mutica","Goniochloris pulchra","Goniochloris smithii","Gonyostomum latum","Gonyostomum semen","Gymnodinium fuscum","Gymnodinium uberrimum","Gyrodinium helveticum","Gyromitus cordiformis","Hariotina reticulata","Hindakia tetrachotoma","Katablepharis ovalis","Kephyrion boreale","Kephyrion cupuliforme","Kephyrion littorale","Kephyrion ovale","Kephyrion skujae","Kirchneriella lunaris","Kirchneriella obesa","Koliella longiseta","Koliella spiculiformis","Lacunastrum gracillimum","Lagerheimia genevensis","Lanceola spatulifera","Lemmermannia komarekii","Lepocinclis acus","Lepocinclis oxyuris","Lepocinclis spirogyroides","Limnococcus limneticus","Limnothrix planctonica","Limnothrix redekei","Mallomonas akrokomos","Mallomonas allorgei","Mallomonas caudata","Mallomonas crassisquama","Mallomonas punctifera","Mallomonas tonsurata","Melosira varians","Merismopedia minutissima","Merismopedia tenuissima","Merismopedia warmingiana","Micractinium pusillum","Microcystis aeruginosa","Microcystis botrys","Microcystis flos-aquae","Microcystis novacekii","Microcystis viridis","Microcystis wesenbergii","Monochrysis aphanaster","Monochrysis parva","Monomorphina pyrum","Monoraphidium arcuatum","Monoraphidium circinale","Monoraphidium contortum","Monoraphidium convolutum","Monoraphidium dybowskii","Monoraphidium griffithii","Monoraphidium komarkovae","Monoraphidium minutum","Monoraphidium mirabile","Mucidosphaerium pulchellum","Mychonastes elegans","Nephrochlamys rostrata","Nephrochlamys willeana","Nephrocytium agardhianum","Nephrocytium limneticum","Nephroselmis olivacea","Nitzschia acicularis","Nitzschia holsatica","Oocystis borgei","Oocystis lacustris","Oocystis rhomboidea","Ophiocytium capitatum","Oscillatoria tenuis","Pandorina charkowiensis","Pandorina morum","Parapediastrum biradiatum","Parvodinium goslaviense","Parvodinium umbonatum","Paulschulzia pseudovolvox","Pediastrum angulosum","Pediastrum boryanum","Pediastrum duplex","Peridiniopsis penardiforme","Peridinium bipes","Peridinium cinctum","Peridinium willei","Phacus curvicauda","Phacus longicauda","Phacus monilatus","Phacus pleuronectes","Phacus tortus","Plagioselmis nannoplanctica","Planctococcus sphaerocystiformis","Planktolyngbya limnetica","Planktosphaeria gelatinosa","Planktothrix agardhii","Planktothrix mougeotii","Polyedriopsis spinulosa","Pseudanabaena acicularis","Pseudanabaena limnetica","Pseudanabaena mucicola","Pseudogoniochloris tripus","Pseudokephyrion entzii","Pseudokephyrion tatricum","Pseudokirchneriella elongata","Pseudopediastrum boryanum","Pseudopedinella thomsenii","Pseudosphaerocystis lacustris","Pseudostaurastrum enorme","Pseudostaurastrum limneticum","Quadricoccus ellipticus","Quadrigula closterioides","Quadrigula korsikovii","Quadrigula pfitzeri","Radiocystis geminata","Raphidocelis danubiana","Raphidocelis subcapitata","Rhabdoderma lineare","Rhabdogloea smithii","Rhizosolenia longiseta","Rhodomonas lacustris","Rhodomonas lens","Romeria elegans","Salpingoeca frequentissima","Scenedesmus acuminatus","Scenedesmus ellipticus","Scenedesmus obtusus","Scenedesmus quadricauda","Scenedesmus verrucosus","Schroederia setigera","Selenastrum bibraianum","Selenastrum gracile","Siderocelis ornata","Snowella atomus","Snowella fennica","Snowella lacustris","Snowella litoralis","Snowella septentrionalis","Sorastrum spinulosum","Spermatozopsis exsultans","Sphaerocystis schroeteri","Spondylosium planum","Staurastrum anatinum","Staurastrum avicula","Staurastrum chaetoceras","Staurastrum cingulum","Staurastrum longipes","Staurastrum luetkemuelleri","Staurastrum ophiura","Staurastrum paradoxum","Staurastrum pingue","Staurastrum pseudopelagicum","Staurastrum tetracerum","Stauridium privum","Stauridium tetras","Staurodesmus cuspidatus","Staurodesmus dejectus","Staurodesmus extensus","Staurodesmus incus","Staurodesmus leptodermus","Staurodesmus triangularis","Staurosira construens","Stelexomonas dichotoma","Stephanodiscus hantzschii","Stephanodiscus parvus","Stichogloea doederleinii","Stichogloea olivacea","Synedra nana","Synedra ulna","Tabellaria fenestrata","Tabellaria flocculosa","Teilingia granulata","Telonema subtile","Tetrachlorella alternans","Tetraedriella jovetti","Tetraedriella spinigera","Tetraedron caudatum","Tetraedron minimum","Tetraplektron torsum","Tetrastrum staurogeniaeforme","Tetrastrum triangulare","Trachelomonas armata","Trachelomonas crebea","Trachelomonas hispida","Trachelomonas intermedia","Trachelomonas oblonga","Trachelomonas planctonica","Trachelomonas rugulosa","Trachelomonas similis","Trachelomonas volvocina","Trachelomonas volvocinopsis","Trachelomonas volzii","Treubaria setigera","Treubaria triappendiculata","Ulnaria delicatissima","Ulnaria ulna","Urosolenia eriensis","Westella botryoides","Willea apiculata","Willea irregularis","Willea rectangularis","Willea truncata","Willea vilhelmii","Woronichinia elorantae","Woronichinia karelica","Woronichinia naegeliana","Xanthidium antilopaeum"
"phytoplankton_dec_4_SB_SampleID_513",261164.000008349,6835043.00000443,2008,964.852982521057,6.02500008543332,93,-0.378333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_514",261164.000000519,6835043.00000207,2010,644.43089389801,3.42499991257986,150,-1.1525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_515",261164.000002893,6835043.00000713,2013,811.838360786437,5.77499995132288,126,0.21,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"phytoplankton_dec_4_SB_SampleID_516",440054.000005268,6835333.00000415,2011,866.208614349365,5.34166661898295,133,0.293333333333333,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_517",267927.000005599,6835993.00000798,2014,656.01708316803,6.04999997590978,68,0.186666666666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_518",515723.000007434,6836033.00000858,2011,873.968919754028,5.10000005861124,124,0.293333333333333,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"phytoplankton_dec_4_SB_SampleID_519",279107.000005795,6836067.0000081,2016,745.695649147033,5.0083334321777,137,-0.0383333333333333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_520",419917.000001153,6837182.00000626,2014,688.227350234985,5.9083332568407,89,0.186666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_521",238999.000009327,6837183.00000896,2013,742.342720985413,5.85833335419496,133,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_522",238999.000007816,6837183.00000635,2016,667.802947998047,5.35833328962327,114,-0.0383333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_523",402301.000000133,6837545.0000071,2012,1042.49875259399,3.58333339293798,159,-0.455833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"phytoplankton_dec_4_SB_SampleID_524",362280.000009888,6839301.00000476,2014,701.006422042847,5.5666666428248,83,0.186666666666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
